year,month,legacy,region,contract,contract_name,consolidated_contact,consolidated_contract_name,state,provider_group_type,provider_group,provider_engage_level,provider_meetings,measure,goal,four_star_thresh,provider_group_goal,members,den_ytd,num_ytd,den_rolling,num_rolling,den_proj,num_proj,num_proj_0,num_proj_1_19,num_proj_20_39,num_proj_40_59,num_proj_60_79,num_proj_80_99,num_proj_100,ninety_ds_opp,gap_opp,med_sync_opp,chronic_non_adh_opp,live_calls,ivr_calls
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,WI,N/A,Provider Group 7,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,CA,N/A,Provider Group 8,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,CO,N/A,Provider Group 8,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,CO,N/A,Provider Group 8,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,FL,N/A,Provider Group 8,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,2,2,2,1.78,2,1.78,0,0,0,0,1,0,1,0,0,0,0,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,FL,N/A,Provider Group 8,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,GA,N/A,Provider Group 8,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,2,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,IA,N/A,Provider Group 8,LOW,0,Diabetes,0.82,0.76,0.81,30419,523,393,523,386.54,523,386.54,106,7,13,7,22,58,310,289,105,136,25,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,IA,N/A,Provider Group 8,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,1669,1369,1669,1347.26,1669,1347.26,227,20,29,26,56,263,1048,767,324,253,51,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,IA,N/A,Provider Group 8,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,1767,1422,1767,1380.13,1767,1380.13,270,22,44,44,66,281,1040,809,357,255,46,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,ID,N/A,Provider Group 8,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,IL,N/A,Provider Group 8,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,2,2,2,2,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,IL,N/A,Provider Group 8,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,2,2,2,2,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,NE,N/A,Provider Group 8,LOW,0,Diabetes,0.82,0.76,0.81,30419,2,2,2,2,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,NE,N/A,Provider Group 8,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,3,3,3,3,3,3,0,0,0,0,0,0,3,0,2,0,0,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,NE,N/A,Provider Group 8,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,5,0,5,0,5,0,5,0,0,0,0,0,0,3,2,0,0,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,NV,N/A,Provider Group 8,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,NV,N/A,Provider Group 8,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,SD,N/A,Provider Group 8,LOW,0,Diabetes,0.82,0.76,0.81,30419,34,25,34,26.58,34,26.58,6,0,1,0,2,1,24,16,9,12,1,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,SD,N/A,Provider Group 8,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,99,87,99,84.72,99,84.72,10,1,0,0,5,19,64,34,13,26,3,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,SD,N/A,Provider Group 8,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,101,95,101,91.03,101,91.03,5,0,1,2,2,23,68,37,17,23,1,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,TX,N/A,Provider Group 8,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,FL,N/A,Provider Group 8,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,FL,N/A,Provider Group 8,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,GA,N/A,Provider Group 8,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,2,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,IA,N/A,Provider Group 8,LOW,0,Diabetes,0.82,0.76,0.81,30419,535,400,535,390.77,535,390.77,129,2,0,21,10,0,373,291,104,138,25,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,IA,N/A,Provider Group 8,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,1681,1375,1681,1363.57,1681,1363.57,276,3,26,15,44,5,1312,767,326,256,51,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,IA,N/A,Provider Group 8,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,1798,1424,1798,1411.59,1798,1411.59,338,6,16,32,52,9,1345,817,360,258,47,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,ID,N/A,Provider Group 8,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,IL,N/A,Provider Group 8,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,2,2,2,2,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,IL,N/A,Provider Group 8,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,2,2,2,2,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,NE,N/A,Provider Group 8,LOW,0,Diabetes,0.82,0.76,0.81,30419,2,2,2,2,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,NE,N/A,Provider Group 8,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,2,2,2,2,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,NE,N/A,Provider Group 8,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,5,0,5,0,5,0,5,0,0,0,0,0,0,3,2,0,0,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,NV,N/A,Provider Group 8,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,NV,N/A,Provider Group 8,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,SD,N/A,Provider Group 8,LOW,0,Diabetes,0.82,0.76,0.81,30419,34,28,34,26.48,34,26.48,6,0,0,3,0,0,25,16,9,12,1,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,SD,N/A,Provider Group 8,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,99,88,99,86.18,99,86.18,11,0,1,0,4,0,83,34,13,26,3,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,SD,N/A,Provider Group 8,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,103,95,103,93.95,103,93.95,8,0,0,1,1,2,91,37,17,23,1,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,TX,N/A,Provider Group 8,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,FL,N/A,Provider Group 8,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,FL,N/A,Provider Group 8,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,GA,N/A,Provider Group 8,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,2,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,IA,N/A,Provider Group 8,LOW,0,Diabetes,0.82,0.76,0.81,30419,532,389,532,389.06,532,389.06,141,2,0,0,0,0,389,290,101,140,25,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,IA,N/A,Provider Group 8,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,1686,1366,1686,1370.21,1686,1370.21,313,3,0,0,0,0,1370,763,324,256,53,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,IA,N/A,Provider Group 8,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,1803,1407,1803,1408.16,1803,1408.16,391,4,0,0,0,0,1408,811,357,261,48,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,ID,N/A,Provider Group 8,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,IL,N/A,Provider Group 8,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,2,2,2,2,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,IL,N/A,Provider Group 8,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,2,2,2,2,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,NE,N/A,Provider Group 8,LOW,0,Diabetes,0.82,0.76,0.81,30419,2,2,2,2,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,NE,N/A,Provider Group 8,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,2,2,2,2,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,NE,N/A,Provider Group 8,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,5,0,5,0,5,0,5,0,0,0,0,0,0,3,2,0,0,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,NV,N/A,Provider Group 8,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,NV,N/A,Provider Group 8,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,SD,N/A,Provider Group 8,LOW,0,Diabetes,0.82,0.76,0.81,30419,36,25,36,25,36,25,11,0,0,0,0,0,25,16,9,12,1,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,SD,N/A,Provider Group 8,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,99,86,99,85.15,99,85.15,13,1,0,0,0,0,85,34,13,26,3,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,SD,N/A,Provider Group 8,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,105,94,105,94,105,94,11,0,0,0,0,0,94,37,17,23,1,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,TX,N/A,Provider Group 8,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,IA,N/A,Provider Group 9,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,IA,N/A,Provider Group 9,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,IA,N/A,Provider Group 9,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,IA,N/A,Provider Group 10,LOW,0,Diabetes,0.82,0.76,0.81,30419,95,82,95,80.04,95,80.04,10,1,0,1,6,21,56,44,33,32,2,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,IA,N/A,Provider Group 10,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,289,221,289,218.83,289,218.83,55,3,3,7,13,33,175,112,97,46,3,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,IA,N/A,Provider Group 10,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,320,255,320,249.13,320,249.13,44,4,10,11,20,56,175,126,105,45,2,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,NE,N/A,Provider Group 10,LOW,0,Diabetes,0.82,0.76,0.81,30419,2,2,2,1.82,2,1.82,0,0,0,0,0,2,0,0,0,0,0,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,NE,N/A,Provider Group 10,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,9,9,9,8.06,9,8.06,0,0,0,0,0,8,1,7,2,0,0,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,NE,N/A,Provider Group 10,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,3,2,3,2.8,3,2.8,0,0,0,0,0,2,1,0,0,0,0,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,SD,N/A,Provider Group 10,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,1,1,1,0.86,1,0.86,0,0,0,0,0,1,0,1,0,0,0,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,U,N/A,Provider Group 10,LOW,0,Diabetes,0.82,0.76,0.81,30419,3,3,3,3,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,U,N/A,Provider Group 10,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,3,3,3,3,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0
2015,10,N/A,NATIONAL,H1234,Health Plan 1,H1234,,U,N/A,Provider Group 10,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,3,3,3,3,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,IA,N/A,Provider Group 10,LOW,0,Diabetes,0.82,0.76,0.81,30419,96,83,96,82.72,96,82.72,11,0,1,2,2,0,80,44,32,32,2,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,IA,N/A,Provider Group 10,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,291,220,291,221.29,291,221.29,65,0,3,3,4,0,216,112,97,46,3,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,IA,N/A,Provider Group 10,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,322,251,322,250.72,322,250.72,62,0,5,5,12,0,238,129,105,45,2,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,NE,N/A,Provider Group 10,LOW,0,Diabetes,0.82,0.76,0.81,30419,2,2,2,1.24,2,1.24,0,0,0,0,2,0,0,0,0,0,0,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,NE,N/A,Provider Group 10,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,7,7,7,5.66,7,5.66,0,0,2,0,0,0,5,5,0,0,0,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,NE,N/A,Provider Group 10,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,3,2,3,1.66,3,1.66,0,0,2,0,0,0,1,0,0,0,0,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,SD,N/A,Provider Group 10,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,U,N/A,Provider Group 10,LOW,0,Diabetes,0.82,0.76,0.81,30419,3,3,3,3,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,U,N/A,Provider Group 10,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,3,3,3,3,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0
2015,11,N/A,NATIONAL,H1234,Health Plan 1,H1234,,U,N/A,Provider Group 10,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,3,3,3,3,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,IA,N/A,Provider Group 10,LOW,0,Diabetes,0.82,0.76,0.81,30419,97,84,97,84,97,84,13,0,0,0,0,0,84,44,32,32,2,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,IA,N/A,Provider Group 10,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,293,220,293,220,293,220,73,0,0,0,0,0,220,112,98,46,3,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,IA,N/A,Provider Group 10,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,320,246,320,249.1,320,249.1,70,1,0,0,0,0,249,125,103,45,2,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,NE,N/A,Provider Group 10,LOW,0,Diabetes,0.82,0.76,0.81,30419,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,NE,N/A,Provider Group 10,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,9,9,9,9,9,9,0,0,0,0,0,0,9,7,2,0,0,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,NE,N/A,Provider Group 10,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,3,3,3,3,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,SD,N/A,Provider Group 10,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,U,N/A,Provider Group 10,LOW,0,Diabetes,0.82,0.76,0.81,30419,3,3,3,3,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,U,N/A,Provider Group 10,LOW,0,High Blood Pressure,0.83,0.79,0.83,30419,3,3,3,3,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0
2015,12,N/A,NATIONAL,H1234,Health Plan 1,H1234,,U,N/A,Provider Group 10,LOW,0,High Cholesterol,0.8,0.75,0.78,30419,3,3,3,3,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,FL,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,4,3,4,2.82,4,2.82,1,0,0,0,0,2,1,3,0,2,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,FL,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,3,0,3,1.62,3,1.62,0,0,2,0,0,0,1,2,0,2,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,85,67,85,65.53,85,65.53,15,1,2,1,4,6,56,27,18,17,6,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,329,279,329,274.85,329,274.85,37,4,5,3,10,44,226,82,88,36,9,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,295,245,295,240.43,295,240.43,40,2,5,2,15,33,198,81,81,36,6,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,461,387,461,376.15,461,376.15,61,3,10,9,10,58,310,180,125,114,15,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,1544,1324,1544,1299.73,1544,1299.73,161,15,28,23,61,211,1045,503,379,184,41,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,1466,1193,1466,1168.28,1466,1168.28,216,12,35,19,72,165,947,450,361,186,38,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,NC,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,2,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,TN,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,1,1,1,0.17,1,0.17,0,1,0,0,0,0,0,0,1,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,TN,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,WI,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,3,3,3,3,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,WI,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,3,3,3,3,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,WI,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,3,3,3,3,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,FL,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,3,2,3,2,3,2,1,0,0,0,0,0,2,2,0,2,0,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,FL,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,3,0,3,1,3,1,2,0,0,0,0,0,1,2,0,2,0,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,85,67,85,67.38,85,67.38,15,0,1,3,0,1,65,26,18,18,6,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,320,270,320,272.62,320,272.62,45,0,1,3,1,0,270,75,78,33,10,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,294,243,294,238.81,294,238.81,47,1,7,3,3,0,233,77,76,35,7,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,456,369,456,369.21,456,369.21,78,0,2,12,4,0,360,176,122,115,15,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,1548,1322,1548,1316.36,1548,1316.36,198,5,16,16,30,4,1279,493,373,187,42,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,1490,1198,1490,1185.06,1490,1185.06,268,3,19,22,30,5,1143,442,359,191,41,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,NC,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,2,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,TN,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,WI,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,3,3,3,3,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,WI,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,3,3,3,3,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,WI,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,3,3,3,3,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,FL,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,3,2,3,2,3,2,1,0,0,0,0,0,2,2,0,2,0,0,0
